# Vesper carve verdict, first pass
#
# Produced from a converged ExoPlaSim climatology: T21,
# 0.945 S-Earth, vegetated land surface, glaciers enabled,
# 281.07 K, climatology baseline_regular_climatology.nc.
# Terrain 2004672995403ead, basin catalogue unchanged.
#
# A basin overflows when more water arrives than its lake surface can evaporate,
#     Q = runoff * (catchment - area_at_spill) - (E - P) * area_at_spill  >  0
# and retain is then what that Q can cut against how deep the basin is,
#     retain = 1 - 963.0 * erodibility * slope^1 * Q^0.5 / depth_at_spill
# in metres, where slope is the outlet channel's own gradient relative to the
# population's, and the coefficient is solved against the density of Earth's own
# standing through-flowing impounded basins rather than declared. Open-water
# evaporation is the Penman combination equation with water's albedo and
# roughness, validated against the model over ocean cells to within
# 15.0%.
# Catchment runoff is precipitation minus evaporation over the catchment; see the sidecar.
#
#   retain 1.0   4597 basins  closed: the lake surface evaporates all that arrives
#   retain 0<r<1   60 basins  a notch: the outlet is cut, but not to the floor
#   retain 0.0   4115 basins  carved
#                               0 of them carried forward, 4115 decided here
#
#   33 of the entries above hold no water at spill at all: the
# drainage conditioning took their rim down to their floor, and the catalogue
# publishes them as preserved anyway. 25 of them carve here, on the 1 m
# depth guard rather than on a water balance. notes/audits/basin-catalogue-floor.md.
#
# The counts above are of the whole 8772-entry catalogue. This pass could
# only decide the 8772 basins the current build still has; the rest were
# carved by an earlier pass and are held at 0 to keep the loop monotone.
#
# THE BASIS. retain here is a fraction of the depression's NATURAL spill depth,
# in the generator's dimensionless elevation parameter -- the depth
# buildBasinProtection spends (1 - retain) against, and the only depth that
# exists when protection is built. The incision above is a LENGTH in metres
# against the FINISHED depression, so it is converted before it is written:
#     retain = 1 - (1 - retain_finished) * retainedFraction
# using this build's own natural-to-final ratio as the estimate of the next
# generation's. Both endpoints pass through exactly, and the sidecar carries
# the ratio's population spread as the bracket on that estimate.
#   36 entries had no ratio to convert with and are all at retain 0.
#
# Carved basins are listed explicitly at retain 0, so this file is the
# complete verdict.
#
# id                                    retain

orogen-basin-r3wdrg-1bslmn             0.0000
orogen-basin-r47as2-1860f67            0.0000
orogen-basin-rv6ag-16hnhlk             0.0000
orogen-basin-rcp7l-ifc5tc              0.0000
orogen-basin-r13j22-1dn1r8c            0.0000
orogen-basin-r5hlye-10s1o40            0.0000
orogen-basin-rzdmv-1qikoyt             0.0000
orogen-basin-r4zz0c-1yrob80            0.0000
orogen-basin-r5cukx-bfbxo6             0.0000
orogen-basin-r5y0e5-10gqilu            0.0000
orogen-basin-r5rvci-sbhqux             0.0000
orogen-basin-ry3a3-1ej5xch             0.0000
orogen-basin-rje8t-1ydvsvz             0.0000
orogen-basin-r4ivyc-9s6btg             0.0000
orogen-basin-r3p40c-1fi2fhf            0.0000
orogen-basin-rzg78-mzo877              0.0000
orogen-basin-r581sl-e8n3yt             0.0000
orogen-basin-r5bmte-t9c28h             0.0000
orogen-basin-r5o90y-46frm5             0.0000
orogen-basin-r13bi-9daoar              0.0000
orogen-basin-r5y84w-13jm1jy            0.0000
orogen-basin-r5r4pi-13mk5v4            0.0000
orogen-basin-rqngo-efxbd0              0.0000
orogen-basin-r1qdqi-kgbg7w             0.0000
orogen-basin-r16a1s-h7aqg1             0.0000
orogen-basin-r1iso8-138b2wt            0.0000
orogen-basin-rwzko-ns23lf              0.0000
orogen-basin-r5asa2-19eybd4            0.0000
orogen-basin-r35zuk-olvcnf             0.0000
orogen-basin-rf6hd-y04v1x              0.0000
orogen-basin-r5b88a-1gz7f3x            0.0000
orogen-basin-r127xf-fdn0w              0.0000
orogen-basin-ruzr4-1v5qt0w             0.0000
orogen-basin-r4meb5-1be63dk            0.0000
orogen-basin-r46147-1ejn7mm            0.0000
orogen-basin-rafhe-x2v3ed              0.0000
orogen-basin-rra7j-x604jm              0.0000
orogen-basin-r50emg-1liu9l9            0.0000
orogen-basin-r1wtum-1mrqir0            0.0000
orogen-basin-r4zgfr-uznita             0.0000
orogen-basin-r180xy-s42r0u             0.0000
orogen-basin-r4tbve-165inrd            0.0000
orogen-basin-rlq3i-qtdvmt              0.0000
orogen-basin-rhzh-t2hcaf               0.0000
orogen-basin-r19sb4-kkyyii             0.0000
orogen-basin-r5gz0h-75i2q0             0.0000
orogen-basin-raxo-17mo4r               0.0000
orogen-basin-r4os10-11tsfcl            0.0000
orogen-basin-r4a898-1p6absh            0.0000
orogen-basin-rbwkt-7b22kl              0.0000
orogen-basin-rymo0-1l7x138             0.0000
orogen-basin-r2ycpa-1h4qyi             0.0000
orogen-basin-r13web-a1dmas             0.0000
orogen-basin-r37vuh-1sbxtfh            0.0000
orogen-basin-r4gvr3-1f876l7            0.0000
orogen-basin-r4f3n5-1u8k3ey            0.0000
orogen-basin-r1y2h5-1wufrwq            0.0000
orogen-basin-r2m2np-19pof7v            0.0000
orogen-basin-r2x8iu-zghmt2             0.0000
orogen-basin-rwn5n-sve7s6              0.0000
orogen-basin-rtji2-1wzb8zy             0.0000
orogen-basin-r4flkf-hrpy9v             0.0000
orogen-basin-r3nrsq-qtr1ke             0.0000
orogen-basin-ruqt6-n3hk2r              0.0000
orogen-basin-r5kwfj-q6ynfh             0.0000
orogen-basin-r42jcc-19v63aa            0.0000
orogen-basin-r2b4ov-2f7m3r             0.0000
orogen-basin-r54ku5-1kzfuhh            0.0000
orogen-basin-r106pn-11e27fu            0.0000
orogen-basin-redql-c27duk              0.0000
orogen-basin-r2upuf-gmpcyq             0.0000
orogen-basin-r4wqj7-zr7r1y             0.0000
orogen-basin-r9d59-6ah5n               0.0000
orogen-basin-r42zax-1sswkqn            0.0000
orogen-basin-r23wnk-19jlme6            0.0000
orogen-basin-r46gzz-2ippme             0.0000
orogen-basin-r44cvj-1x2dasl            0.0000
orogen-basin-r5tekr-1g7a4rn            0.0000
orogen-basin-r14wda-7uvif4             0.0000
orogen-basin-rc7r8-1aior7y             0.0000
orogen-basin-r1h1zh-1sje8vc            0.0000
orogen-basin-rwnwg-wli5i6              0.0000
orogen-basin-r5dpo1-rkq5kj             0.0000
orogen-basin-r1usmu-o254o1             0.0000
orogen-basin-rxi3l-2cizaw              0.0000
orogen-basin-r4nad8-6uhpx0             0.0000
orogen-basin-rd0hb-nqs88t              0.0000
orogen-basin-r17ilh-erb520             0.0000
orogen-basin-rqb20-mf4q1b              0.0000
orogen-basin-rkko6-1jsw994             0.0000
orogen-basin-r449pt-122aqnw            0.0000
orogen-basin-r5c5qz-by7f2c             0.0000
orogen-basin-r5hggd-1v51x7v            0.0000
orogen-basin-r3ns77-a82iih             0.0000
orogen-basin-r4kasj-15yg009            0.0000
orogen-basin-r2td1v-1qd90w             0.0000
orogen-basin-rzzcf-1bda6ns             0.0000
orogen-basin-r2dj6c-18ofs86            0.0000
orogen-basin-rbyhw-15eesqy             0.0000
orogen-basin-rale-11ttx3e              0.0000
orogen-basin-r1s4vs-1t6nyr6            0.0000
orogen-basin-r1829l-sd34nk             0.0000
orogen-basin-r5xy1y-1gqic0z            0.0000
orogen-basin-r558hf-1ha4s3i            0.0000
orogen-basin-r57c5i-1oxeglz            0.0000
orogen-basin-r44nfq-5mxtd9             0.0000
orogen-basin-r12g4j-8oeb1o             0.0000
orogen-basin-r5cohx-av92ph             0.0000
orogen-basin-r4e8o0-3tfdph             0.0000
orogen-basin-r5d593-1kral7z            0.0000
orogen-basin-r38rwe-a9hg3q             0.0000
orogen-basin-r10wqr-1sk7ij             0.0000
orogen-basin-r44czh-17nbzhn            0.0000
orogen-basin-rxrp6-an3bp3              0.0000
orogen-basin-r5rwdg-1ps5mjw            0.0000
orogen-basin-r48lgu-1jas1om            0.0000
orogen-basin-rg6vu-1u77xtu             0.0000
orogen-basin-r31z85-1k7waez            0.0000
orogen-basin-rjusl-12p95e2             0.0000
orogen-basin-r159wb-1swurxg            0.0000
orogen-basin-r4e259-fi5ze3             0.0000
orogen-basin-r1boxs-xed6oe             0.0000
orogen-basin-r5xtxo-1ft4pz2            0.0000
orogen-basin-r4ozgg-qzhhqi             0.0000
orogen-basin-r1bzqw-1m9oa5g            0.0000
orogen-basin-r4n3iq-uai67o             0.0000
orogen-basin-r3z7ib-ihautk             0.0000
orogen-basin-rdcd-7zwoi4               0.0000
orogen-basin-r44jda-1an1nol            0.0000
orogen-basin-r5v8rb-1iavy79            0.0000
orogen-basin-r1jq01-16qzgh8            0.0000
orogen-basin-r4tuox-khln9e             0.0000
orogen-basin-r18q9j-furd0n             0.0000
orogen-basin-r4lcqs-q2w4jp             0.0000
orogen-basin-r1ek3r-ntxjfu             0.0000
orogen-basin-r1t2ld-1w0kf9l            0.0000
orogen-basin-r1loic-22pr12             0.0000
orogen-basin-r5wjzi-x8k64c             0.0000
orogen-basin-rhhf3-tsp1xw              0.0000
orogen-basin-r2xlqa-g8i6m8             0.0000
orogen-basin-r1ellt-6znsuj             0.0000
orogen-basin-r5uer8-1cdubs2            0.0000
orogen-basin-r4pb9u-8uitzs             0.0000
orogen-basin-r4eb9u-1h8z4te            0.0000
orogen-basin-r1aasv-qu13o9             0.0000
orogen-basin-r5sqho-p4eoy3             0.0000
orogen-basin-r4m3dj-i5e14e             0.0000
orogen-basin-r2hwsy-18yiuon            0.0000
orogen-basin-r35ane-104fjgu            0.0000
orogen-basin-r5smik-1e0vwg1            0.0000
orogen-basin-rfbvr-10ghq9r             0.0000
orogen-basin-r1tgaa-gzwbca             0.0000
orogen-basin-r5j3lx-3zye3e             0.0000
orogen-basin-r1j0ej-1nn97f0            0.0000
orogen-basin-r4kwxu-c5f3c              0.0000
orogen-basin-ry04f-1hbgd3              0.0000
orogen-basin-r4a8on-blsaal             0.0000
orogen-basin-r57tur-4kewrg             0.0000
orogen-basin-r1e08d-1s2xogp            0.0000
orogen-basin-r2mu5h-1aozj6a            0.0000
orogen-basin-r1m8ut-y9ssw8             0.0000
orogen-basin-r2phkj-13keke6            0.0000
orogen-basin-r5dzid-1x97h7q            0.0000
orogen-basin-ry5lj-4mj3th              0.0000
orogen-basin-r5vnc8-tsvzg7             0.0000
orogen-basin-r16rk0-fahurw             0.0000
orogen-basin-r713w-isfur               0.0000
orogen-basin-r5x007-og8itc             0.0000
orogen-basin-r4ojn6-1yez2u1            0.0000
orogen-basin-r59yba-7kf7cz             0.0000
orogen-basin-r1u68s-mmvtl8             0.0000
orogen-basin-r4tlw4-118ahoc            0.0000
orogen-basin-rw64x-y1z12n              0.0000
orogen-basin-r354e4-c5mo4v             0.0000
orogen-basin-rftba-49ygwb              0.0000
orogen-basin-r4uu8x-kgc46y             0.0000
orogen-basin-rys1-1amqgn8              0.0000
orogen-basin-r4rzch-3760vx             0.0000
orogen-basin-r3smg8-1z0ohzd            0.0000
orogen-basin-r1s3io-1vty8sq            0.0000
orogen-basin-r372ba-wv2eoe             0.0000
orogen-basin-r63a-r4o8ar               0.0000
orogen-basin-r10rg8-1ctfyuo            0.0000
orogen-basin-r45q1x-1khmzfc            0.0000
orogen-basin-rivd6-6n7rfk              0.0000
orogen-basin-r1dvyf-1g9vtqg            0.0000
orogen-basin-r1v2g0-1bhi97b            0.0000
orogen-basin-rrkow-1kkf2v1             0.0000
orogen-basin-r1v5mg-xb6g20             0.0000
orogen-basin-r41c26-17ht16             0.0000
orogen-basin-rhgsm-8dwjbh              0.0000
orogen-basin-ruxie-1do9vyg             0.0000
orogen-basin-r4yjmy-17tsfgx            0.0000
orogen-basin-r4m07y-1ihaa32            0.0000
orogen-basin-r5y179-jnabj2             0.0000
orogen-basin-r4bwsq-155yqd1            0.0000
orogen-basin-r1k04c-hbcjjr             0.0000
orogen-basin-r1gne6-1oi808n            0.0000
orogen-basin-r4c308-1xr4hh3            0.0000
orogen-basin-r4g19u-dwrxsq             0.0000
orogen-basin-r5629o-107wozl            0.0000
orogen-basin-r3pcng-3d94v1             0.0000
orogen-basin-r3wdbl-1rl9ji0            0.0000
orogen-basin-r53pz0-16e4k27            0.0000
orogen-basin-r2wz6u-1s2ezbk            0.0000
orogen-basin-r34o-fsyhg4               0.0000
orogen-basin-rynrq-1qpncdo             0.0000
orogen-basin-rc5xl-1hmjj9f             0.0000
orogen-basin-r14a2n-1frn051            0.0000
orogen-basin-rikrc-zzepvz              0.0000
orogen-basin-r321l1-d5tz90             0.0000
orogen-basin-r5juhn-103d6nd            0.0000
orogen-basin-r2kynn-r3i539             0.0000
orogen-basin-r3kscw-1giqlqd            0.0000
orogen-basin-r54jsm-20m565             0.0000
orogen-basin-r4gkdq-r5gpgs             0.0000
orogen-basin-r1md17-4fx1ds             0.0000
orogen-basin-r218it-z9dpi0             0.0000
orogen-basin-r35h7o-1272inc            0.0000
orogen-basin-rv9lo-yt51qy              0.0000
orogen-basin-r5wasm-ix1gwd             0.0000
orogen-basin-r41rbi-1lotms1            0.0000
orogen-basin-r23xgq-fjbeyf             0.0000
orogen-basin-rrv3s-7a1hfm              0.0000
orogen-basin-r4wpxd-1624gew            0.0000
orogen-basin-r48sxh-dl8i8p             0.0000
orogen-basin-r11c6y-924si6             0.0000
orogen-basin-r42d8e-ic3q0y             0.0000
orogen-basin-r1j1tr-1qmrmh9            0.0000
orogen-basin-rf7p4-10ivg3t             0.0000
orogen-basin-r4974v-6thrds             0.0000
orogen-basin-rquk4-1o3q9h3             0.0000
orogen-basin-r4o0fm-1iryh47            0.0000
orogen-basin-rww2z-1d5dybr             0.0000
orogen-basin-r3qv-1ntieya              0.0000
orogen-basin-r140wg-1qtj865            0.0000
orogen-basin-r4jw9q-18tao5g            0.0000
orogen-basin-rt6gx-10cdsdb             0.0000
orogen-basin-r5x3xk-17d2rds            0.0000
orogen-basin-r4qo1t-1nwmgfy            0.0000
orogen-basin-rie9f-1trgou8             0.0000
orogen-basin-r56q7y-1lxr375            0.0000
orogen-basin-r3sqbn-nwe364             0.0000
orogen-basin-r5t3u3-1e9xrf2            0.0000
orogen-basin-r4fo6e-3jm9ze             0.0000
orogen-basin-r45ga5-1kaw1r7            0.0000
orogen-basin-r5j05s-1evbsw8            0.0000
orogen-basin-r1v6op-1nzfnnl            0.0000
orogen-basin-r5ragu-9rvhbd             0.0000
orogen-basin-r5ssb7-jl7bll             0.0000
orogen-basin-r12hdh-89q9z6             0.0000
orogen-basin-r43ug0-1l73yv0            0.0000
orogen-basin-r1c6fl-1jc5nqy            0.0000
orogen-basin-r43gwm-2xdt57             0.0000
orogen-basin-ry9vb-1atjxx0             0.0000
orogen-basin-r4logi-ugtc1              0.0000
orogen-basin-r4v225-vwfn3p             0.0000
orogen-basin-r1th38-1ld3c01            0.0000
orogen-basin-r1j54k-1ixcxhk            0.0000
orogen-basin-r4pn7b-s0qr2q             0.0000
orogen-basin-r5442e-l1ol1m             0.0000
orogen-basin-r41xrq-s1r4fg             0.0000
orogen-basin-r11pm1-19nonhd            0.0000
orogen-basin-r36p7o-7xapwp             0.0000
orogen-basin-rzro8-h8i8jt              0.0000
orogen-basin-r1dl6e-1qbp7kx            0.0000
orogen-basin-r27uk-1rl6c3d             0.0000
orogen-basin-r5306h-2u6745             0.0000
orogen-basin-r32lcr-cyqo1y             0.0000
orogen-basin-r1iosj-1prkibf            0.0000
orogen-basin-r5tt45-1ogfe1l            0.0000
orogen-basin-r48zqa-1b4i82g            0.0000
orogen-basin-rzjy7-6gb1uy              0.0000
orogen-basin-r1s0fh-ddn2on             0.0000
orogen-basin-rcjg1-i4otn1              0.0000
orogen-basin-r5875l-1ptoxve            0.0000
orogen-basin-r5xha2-1o7ekkr            0.0000
orogen-basin-r47vx9-1kk7u4b            0.0000
orogen-basin-rxx1h-tjf039              0.0000
orogen-basin-r46nob-zo9sw6             0.0000
orogen-basin-rcxtw-1lul6nh             0.0000
orogen-basin-r45m2y-1tt670u            0.0000
orogen-basin-r4wo-1032uhw              0.0000
orogen-basin-rdpu6-1o8woy1             0.0000
orogen-basin-re8wj-nlgtfx              0.0000
orogen-basin-r59v67-2iumtq             0.0000
orogen-basin-r17ilp-hdk3b              0.0000
orogen-basin-r8clu-1d47otj             0.0000
orogen-basin-r12swd-18xkvye            0.0000
orogen-basin-r32we2-15rejpm            0.0000
orogen-basin-r2jcob-e6vg4y             0.0000
orogen-basin-r4ibj0-fhfnpa             0.0000
orogen-basin-r5wphl-1tobkkl            0.0000
orogen-basin-r7qbc-1gvz60g             0.0000
orogen-basin-r2ygad-qdluz3             0.0000
orogen-basin-rjdiy-1fte082             0.0000
orogen-basin-r5abhl-1kelugo            0.0000
orogen-basin-r45cwh-540vh7             0.0000
orogen-basin-r4ky62-1x45nqv            0.0000
orogen-basin-r44ltf-1ewp424            0.0000
orogen-basin-r131b6-1a10qk3            0.0000
orogen-basin-r41qye-71qnlf             0.0000
orogen-basin-r1z9wp-g2mev3             0.0000
orogen-basin-r48r6n-1d07qhz            0.0000
orogen-basin-r1l4z1-11a2ojx            0.0000
orogen-basin-r5xiuk-gdjqxd             0.0000
orogen-basin-r46cl2-rzp9ea             0.0000
orogen-basin-r4zg8g-sxue2e             0.0000
orogen-basin-r13zy-ak8e8w              0.0000
orogen-basin-r1149v-1iz1bem            0.0000
orogen-basin-rttjf-1age65a             0.0000
orogen-basin-r4rz3j-jggbjn             0.0000
orogen-basin-ryykn-1rmzhmn             0.0000
orogen-basin-r5ba5d-1e1amtj            0.0000
orogen-basin-r142of-162cqny            0.0000
orogen-basin-r4pof3-hnc0wt             0.0000
orogen-basin-r547tg-19syqby            0.0000
orogen-basin-r1w90a-j8kgy4             0.0000
orogen-basin-r4qxf5-1slko23            0.0000
orogen-basin-r3rf9c-1r6p7ga            0.0000
orogen-basin-r1uoyc-4sx5ai             0.0000
orogen-basin-r13btf-16zebpl            0.0000
orogen-basin-rpk5h-9oojip              0.0000
orogen-basin-rxy5t-1qwsbqg             0.0000
orogen-basin-r11gpx-jm4p0p             0.0000
orogen-basin-r11fk1-1avmnys            0.0000
orogen-basin-rgadv-3mazdk              0.0000
orogen-basin-r54ww8-10vhsb2            0.0000
orogen-basin-rjhxx-ov8pws              0.0000
orogen-basin-r5sv6m-z8ci88             0.0000
orogen-basin-ra5hk-19qj2fe             0.0000
orogen-basin-r51a74-1jp9ezp            0.0000
orogen-basin-r4ns3t-1jlwquc            0.0000
orogen-basin-r11dow-2rpw9o             0.0000
orogen-basin-r4qasb-3p5cn3             0.0000
orogen-basin-r1du9b-1xfuxnn            0.0000
orogen-basin-r1yfe5-13lt59b            0.0000
orogen-basin-r1tbl7-dikv54             0.0000
orogen-basin-ryu2m-1trka8n             0.0000
orogen-basin-r1j82t-wofwdp             0.0000
orogen-basin-r44k86-12zbx89            0.0000
orogen-basin-r1wew9-in3a11             0.0000
orogen-basin-r4r8wa-x316t1             0.0000
orogen-basin-r4wr-e8dd0p               0.0000
orogen-basin-rzqxw-1c4cc2z             0.0000
orogen-basin-r29mjd-98v3lu             0.0000
orogen-basin-r3srg0-1c2id7w            0.0000
orogen-basin-rcefi-zs3fde              0.0000
orogen-basin-r5uo4l-1xy13ra            0.0000
orogen-basin-r5xnmc-q9dut1             0.0000
orogen-basin-r129sr-1lpo2gw            0.0000
orogen-basin-r41eew-t4ra6h             0.0000
orogen-basin-r4d3el-mfn5dg             0.0000
orogen-basin-r4e53i-zk5zno             0.0000
orogen-basin-r4wqlp-f75zg9             0.0000
orogen-basin-r14g8h-ziuelo             0.0000
orogen-basin-r4wotl-188lc6k            0.0000
orogen-basin-r4yuh9-1c0v9ya            0.0000
orogen-basin-r554be-16uv69q            0.0000
orogen-basin-r1pqlv-cotg88             0.0000
orogen-basin-r2tl3g-1w3tz2i            0.0000
orogen-basin-rxwbs-lu0zzd              0.0000
orogen-basin-r365qw-1tpzyhb            0.0000
orogen-basin-r2wuoe-1s0jv96            0.0000
orogen-basin-r1rfyv-dmgeti             0.0000
orogen-basin-r45yc5-ck4rtp             0.0000
orogen-basin-rygmi-1okj6ft             0.0000
orogen-basin-r1ee10-8cu8p              0.0000
orogen-basin-r4oxof-sw9uj2             0.0000
orogen-basin-r14kc5-18rkiko            0.0000
orogen-basin-r11xir-1pubq1i            0.0000
orogen-basin-r4j53o-1vo6bc1            0.0000
orogen-basin-rxbiq-a10m3n              0.0000
orogen-basin-r3225z-tnek5l             0.0000
orogen-basin-r5tc0m-sdu4br             0.0000
orogen-basin-r47y7h-1t421kd            0.0000
orogen-basin-r4cxn9-1r391f5            0.0000
orogen-basin-r1o8yl-184zaw4            0.0000
orogen-basin-r1hibl-1tx8kob            0.0000
orogen-basin-r5nsdw-xjf52f             0.0000
orogen-basin-r2ujs1-1ik3xm0            0.0000
orogen-basin-r2g79y-1r4qp6             0.0000
orogen-basin-r5wxb4-1ekyvvu            0.0000
orogen-basin-r37lm-qizhtm              0.0000
orogen-basin-r43kun-tyihlw             0.0000
orogen-basin-r3l18s-ph66l0             0.0000
orogen-basin-r34fou-e0beh1             0.0000
orogen-basin-r171gf-fvgsqg             0.0000
orogen-basin-r3uqo0-kwcjts             0.0000
orogen-basin-r5fwh8-12tl9mr            0.0000
orogen-basin-r3v8el-hro41y             0.0000
orogen-basin-r1mjur-1qq2dnn            0.0000
orogen-basin-r16va1-wrzzv4             0.0000
orogen-basin-r4kdsg-1v20jcq            0.0000
orogen-basin-r9939-1qzlipq             0.0000
orogen-basin-r4hn7s-1o1874b            0.0000
orogen-basin-r3a1ht-secgd5             0.0000
orogen-basin-rrhn-5s9job               0.0000
orogen-basin-rxxuf-8bqgl8              0.0000
orogen-basin-rbycd-ef1dey              0.0000
orogen-basin-r4rhxv-1u0rl8h            0.0000
orogen-basin-r4widm-1nm9u0f            0.0000
orogen-basin-r2jrlc-2mdw05             0.0000
orogen-basin-rwy13-1u25hl8             0.0000
orogen-basin-r45mdu-1euwhki            0.0000
orogen-basin-r5sauq-7zc50j             0.0000
orogen-basin-r5bwgb-utf0xy             0.0000
orogen-basin-r57h3z-142bxqz            0.0000
orogen-basin-r3a6v7-wl2918             0.0000
orogen-basin-r1lb6p-g092mu             0.0000
orogen-basin-r5y0cn-1u2edzz            0.0000
orogen-basin-r4lae2-1hf3ymm            0.0000
orogen-basin-r42j2t-lcqs95             0.0000
orogen-basin-r4l3md-tx4iji             0.0000
orogen-basin-ryqfn-1m3gj40             0.0000
orogen-basin-r1xkh9-1sfw23l            0.0000
orogen-basin-r148nt-1im7qbj            0.0000
orogen-basin-r4lyhh-t82w6p             0.0000
orogen-basin-r4nd3p-1c3b94h            0.0000
orogen-basin-r1q751-1ulrjw5            0.0000
orogen-basin-r4j4o9-apn36b             0.0000
orogen-basin-r1swez-bjl602             0.0000
orogen-basin-r5neee-1fnphab            0.0000
orogen-basin-r11jz5-1ctd9ou            0.0000
orogen-basin-r1rce5-mw93lz             0.0000
orogen-basin-rc9uo-yjfa5m              0.0000
orogen-basin-r1xomh-dckrsb             0.0000
orogen-basin-r28802-1ukqmtp            0.0000
orogen-basin-r3f2s2-whaebj             0.0000
orogen-basin-r35wth-8u8uxe             0.0000
orogen-basin-rhm9-1qzvhzf              0.0000
orogen-basin-r158ow-e62gme             0.0000
orogen-basin-r1qck-h2bvld              0.0000
orogen-basin-r4d0qj-pq0nkq             0.0000
orogen-basin-rin7y-vljbzw              0.0000
orogen-basin-r55a07-geys5k             0.0000
orogen-basin-r4mwv1-1syziuf            0.0000
orogen-basin-r4um5p-cps55j             0.0000
orogen-basin-r35nq0-18plp3g            0.0000
orogen-basin-r4306x-oenpb              0.0000
orogen-basin-r5y4rz-3lhmux             0.0000
orogen-basin-r40emw-1u9m7sw            0.0000
orogen-basin-r5r7jr-19za2sf            0.0000
orogen-basin-r144s9-15nxydp            0.0000
orogen-basin-r46mnb-1gla937            0.0000
orogen-basin-r1oo5k-ot9g0w             0.0000
orogen-basin-r10ng6-vxksrd             0.0000
orogen-basin-r5d3g0-h6ne04             0.0000
orogen-basin-rzveu-17gb124             0.0000
orogen-basin-r1dlrc-13rdh4m            0.0000
orogen-basin-r39j5v-1ftj696            0.0000
orogen-basin-r5y8nv-1e0nvb1            0.0000
orogen-basin-r4up50-1n0k7yk            0.0000
orogen-basin-r5tbw9-c9zx33             0.0000
orogen-basin-r5r287-10teoi8            0.0000
orogen-basin-r1vh3l-9ytujg             0.0000
orogen-basin-r4g95x-1ft216e            0.0000
orogen-basin-r7oa1-1rk5xpr             0.0000
orogen-basin-rx0r5-1wsd269             0.0000
orogen-basin-r4ykdj-1bwr9mi            0.0000
orogen-basin-r10df4-oh0039             0.0000
orogen-basin-r1tmhs-1kazokj            0.0000
orogen-basin-r3yo6f-1wxdx56            0.0000
orogen-basin-rz1bi-1bl8i9o             0.0000
orogen-basin-ro0ht-9pgsfq              0.0000
orogen-basin-r5tmjv-7k55do             0.0000
orogen-basin-r30zvq-o7j0w5             0.0000
orogen-basin-r1uhn0-1blipvt            0.0000
orogen-basin-r1j8pm-evj4l9             0.0000
orogen-basin-rho2f-12rwzvh             0.0000
orogen-basin-r184ti-vgybvd             0.0000
orogen-basin-r5xtqu-p2zpyl             0.0000
orogen-basin-rreon-1durp2o             0.0000
orogen-basin-r1edm4-77t5br             0.0000
orogen-basin-r1kd4m-1f1oju7            0.0000
orogen-basin-r581g0-1vts1ab            0.0000
orogen-basin-r3b2y4-lconbg             0.0000
orogen-basin-r579mb-1sv9wxi            0.0000
orogen-basin-rqh4f-kuj687              0.0000
orogen-basin-r13man-1oikwiq            0.0000
orogen-basin-r4tlki-i64wfd             0.0000
orogen-basin-r5yami-13wrtd1            0.0000
orogen-basin-r509x4-ywt787             0.0000
orogen-basin-ro3h-nmxfvw               0.0000
orogen-basin-r35847-1bsdldg            0.0000
orogen-basin-rvdrp-ucj06a              0.0000
orogen-basin-r3y1kc-1na7pxl            0.0000
orogen-basin-r4x6fl-bvhtns             0.0000
orogen-basin-r4y1ze-9afltq             0.0000
orogen-basin-r2vwd6-9b0a5u             0.0000
orogen-basin-r1gvw4-1vkjfdd            0.0000
orogen-basin-r2xhc4-1wfwwkc            0.0000
orogen-basin-r41eya-rqrkl              0.0000
orogen-basin-r1ga6o-p10uuh             0.0000
orogen-basin-r16xer-pcnilb             0.0000
orogen-basin-rdrc2-5tydk4              0.0000
orogen-basin-r1y9gu-1pjcy4n            0.0000
orogen-basin-r360ek-v8ka9i             0.0000
orogen-basin-r3z0bi-1ov3g77            0.0000
orogen-basin-r5iizx-1e1qiv9            0.0000
orogen-basin-rwm6k-13skft8             0.0000
orogen-basin-r44vuu-1b6w5j8            0.0000
orogen-basin-r4ryfi-11wkbbl            0.0000
orogen-basin-ra4d7-1ka0ywn             0.0000
orogen-basin-r557fk-41rpgu             0.0000
orogen-basin-r4h44h-15s6r3g            0.0000
orogen-basin-r47n65-1s316ql            0.0000
orogen-basin-r1nrw0-1xqxd4d            0.0000
orogen-basin-r5ldlj-1ibl3oy            0.0000
orogen-basin-rod3n-1xj66f4             0.0000
orogen-basin-r3b2rn-1vmhiez            0.0000
orogen-basin-r5taqq-11qogba            0.0000
orogen-basin-rwzm6-cxiygn              0.0000
orogen-basin-rk6w7-1iai34              0.0000
orogen-basin-r48cwh-j9zevv             0.0000
orogen-basin-r4tb9i-2u49bb             0.0000
orogen-basin-r5m7mp-nv5idt             0.0000
orogen-basin-r5rfxh-19n7fvi            0.0000
orogen-basin-rbpmr-1oij7lh             0.0000
orogen-basin-r4egar-1j62n3s            0.0000
orogen-basin-r5dmog-uw65x9             0.0000
orogen-basin-r4u653-hmxuf6             0.0000
orogen-basin-r5479u-iouzkz             0.0000
orogen-basin-r4rdd4-gvaiiw             0.0000
orogen-basin-r3ecoh-c7ql1s             0.0000
orogen-basin-r395ru-kaiw7q             0.0000
orogen-basin-r3n7al-1d5vr42            0.0000
orogen-basin-r5xl2u-kipyd9             0.0000
orogen-basin-r1wy2r-101dnea            0.0000
orogen-basin-r15j1k-1x73gn9            0.0000
orogen-basin-ruln-rvt2m8               0.0000
